action_name,matched_key,bucket,claude_verdict
another-rex/osv-scanner/actions/scanner,another-rex/osv-scanner,maybe,n
anshulrgoyal/upload-s3-action,anshulrgoyal/upload-s3-action,maybe,y
ansible-collections/community.hashi_vault/.github/actions/docs/ansible-docs-build-comment,ansible-collections/community.hashi_vault,maybe,n
ansible-collections/community.hashi_vault/.github/workflows/_shared-docs-build-pr.yml,ansible-collections/community.hashi_vault,maybe,n
ansible-community/ansible-lint-action,ansible-community/ansible-lint-action,maybe,y
ansible-community/devtools/.github/workflows/ack.yml,ansible-community/devtools,maybe,n
ansible-community/devtools/.github/workflows/push.yml,ansible-community/devtools,maybe,n
ansible-community/github-docs-build/.github/workflows/_shared-docs-build-pr.yml,ansible-community/github-docs-build,maybe,n
ansible-community/github-docs-build/.github/workflows/_shared-docs-build-publish-gh-pages.yml,ansible-community/github-docs-build,maybe,n
ansible-community/github-docs-build/.github/workflows/_shared-docs-build-push.yml,ansible-community/github-docs-build,maybe,n
ansible-community/github-docs-build/actions/ansible-docs-build-comment,ansible-community/github-docs-build,maybe,n
ansible-community/github-docs-build/actions/ansible-docs-build-html,ansible-community/github-docs-build,maybe,n
ansible-community/github-docs-build/actions/ansible-docs-build-init,ansible-community/github-docs-build,maybe,n
ansible-network/github_actions/.github/actions/build_install_collection,ansible-network/github_actions,maybe,n
ansible-network/github_actions/.github/actions/identify_collection,ansible-network/github_actions,maybe,n
ansible-network/github_actions/.github/workflows/ansible-lint.yml,ansible-network/github_actions,maybe,n
ansible-network/github_actions/.github/workflows/changelog.yml,ansible-network/github_actions,maybe,n
ansible-network/github_actions/.github/workflows/coverage_network_devices.yml,ansible-network/github_actions,maybe,n
ansible-network/github_actions/.github/workflows/sanity.yml,ansible-network/github_actions,maybe,n
ansible-network/github_actions/.github/workflows/tox-linters.yml,ansible-network/github_actions,maybe,n
ansible-network/github_actions/.github/workflows/tox.yml,ansible-network/github_actions,maybe,n
ansible-network/github_actions/.github/workflows/unit.yml,ansible-network/github_actions,maybe,n
ansible-network/github_actions/.github/workflows/unit_galaxy.yml,ansible-network/github_actions,maybe,n
ansible-network/github_actions/.github/workflows/unit_source.yml,ansible-network/github_actions,maybe,n
ansible-network/github_actions/.github/workflows/update_aws_variables.yml,ansible-network/github_actions,maybe,n
ansible/ansible-lint-action,ansible/ansible-lint-action,maybe,y
ansible/ansible-publish-action,ansible/ansible-publish-action,maybe,n
ansible/devtools/.github/workflows/ack.yml,ansible/devtools,maybe,n
ansible/devtools/.github/workflows/push.yml,ansible/devtools,maybe,n
ansible/devtools/.github/workflows/push_network.yml,ansible/devtools,maybe,n
ansible/devtools/.github/workflows/release_collection.yml,ansible/devtools,maybe,n
ansys/actions/build-wheelhouse,ansys/actions,maybe,n
ansys/actions/doc-deploy-dev,ansys/actions,maybe,n
ansys/actions/doc-deploy-index,ansys/actions,maybe,n
ansys/actions/doc-deploy-stable,ansys/actions,maybe,n
ansys/actions/doc-style,ansys/actions,maybe,n
ant-design/size-limit-action,ant-design/size-limit-action,maybe,y
antfu/gha-publish-to-git,antfu/gha-publish-to-git,maybe,n
antham/go-workflow-github-action/.github/workflows/create-release.yml,antham/go-workflow-github-action,maybe,n
anthchirp/action-git-sync,anthchirp/action-git-sync,maybe,
anthchirp/action-ssh-key,anthchirp/action-ssh-key,maybe,
anthchirp/action-wait-for-check,anthchirp/action-wait-for-check,maybe,
anton-4/deploy-nightly,anton-4/deploy-nightly,maybe,
antoninbas/github-action-markdown-link-check,antoninbas/github-action-markdown-link-check,maybe,n
antrea-io/antrea/ci/gh-actions/has-changes,antrea-io/antrea,maybe,n
antrea-io/has-changes,antrea-io/has-changes,maybe,n
anuragthepathak/labeler,anuragthepathak/labeler,maybe,
anycable/github-actions/.github/workflows/docs-lint.yml,anycable/github-actions,maybe,n
anycable/github-actions/.github/workflows/push-stable.yml,anycable/github-actions,maybe,n
anz-bank/github-tag-action,anz-bank/github-tag-action,maybe,y
apache/airflow-cancel-workflow-runs,apache/airflow-cancel-workflow-runs,maybe,n
apache/airflow-codecov-action,apache/airflow-codecov-action,maybe,n
apache/airflow-configure-aws-credentials,apache/airflow-configure-aws-credentials,maybe,n
apache/airflow-get-workflow-origin,apache/airflow-get-workflow-origin,maybe,n
apache/airflow-github-push-action,apache/airflow-github-push-action,maybe,n
apache/druid/.github/workflows/reusable-revised-its.yml,apache/druid,maybe,n
apache/druid/.github/workflows/reusable-standard-its.yml,apache/druid,maybe,n
apache/druid/.github/workflows/reusable-unit-tests.yml,apache/druid,maybe,n
apache/druid/.github/workflows/revised-its.yml,apache/druid,maybe,n
apache/druid/.github/workflows/standard-its.yml,apache/druid,maybe,n
apache/druid/.github/workflows/unit-tests.yml,apache/druid,maybe,n
apache/incubator-kie-kogito-pipelines/.ci/actions/build-chain,apache/incubator-kie-kogito-pipelines,maybe,n
apache/incubator-kie-kogito-pipelines/.ci/actions/long-paths,apache/incubator-kie-kogito-pipelines,maybe,n
apache/incubator-kie-kogito-pipelines/.ci/actions/maven,apache/incubator-kie-kogito-pipelines,maybe,n
apache/incubator-kie-kogito-pipelines/.ci/actions/surefire-report,apache/incubator-kie-kogito-pipelines,maybe,n
apache/incubator-kie-kogito-pipelines/.ci/actions/ubuntu-disk-space,apache/incubator-kie-kogito-pipelines,maybe,n
apache/maven-gh-actions-shared/.github/workflows/maven-verify.yml,apache/maven-gh-actions-shared,maybe,n
apache/maven-gh-actions-shared/.github/workflows/release-drafter.yml,apache/maven-gh-actions-shared,maybe,n
apache/pulsar-test-infra/action-junit-report,apache/pulsar-test-infra,maybe,n
apache/pulsar-test-infra/cherry-pick,apache/pulsar-test-infra,maybe,n
apache/pulsar-test-infra/diff-only,apache/pulsar-test-infra,maybe,n
apache/pulsar-test-infra/gh-actions-artifact-client/dist,apache/pulsar-test-infra,maybe,n
apache/pulsar-test-infra/paths-filter,apache/pulsar-test-infra,maybe,n
apache/pulsar-test-infra/pulsarbot,apache/pulsar-test-infra,maybe,n
apache/pulsar-test-infra/setup-maven,apache/pulsar-test-infra,maybe,n
apache/rocketmq-test-tool,apache/rocketmq-test-tool,maybe,n
apalchys/deployment-action,apalchys/deployment-action,maybe,n
apbard/pytest-benchmark-commenter,apbard/pytest-benchmark-commenter,maybe,n
apecloud/apecd/.github/workflows/release-charts.yml,apecloud/apecd,maybe,n
apecloud/apecd/.github/workflows/release-delete.yml,apecloud/apecd,maybe,n
apecloud/apecd/.github/workflows/release-image.yml,apecloud/apecd,maybe,n
apecloud/apecd/.github/workflows/trigger-workflow.yml,apecloud/apecd,maybe,n
apecloud/apecloud-cd/.github/workflows/comment-issue.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/fault-test-k8s.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/issue-milestone.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/kbcli-test-eks.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/kbcli-test-k8s.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/milestone-move.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/performance-test-k8s.yaml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/performance-test-k8s.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/pull-request-label-size.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/pull-request-milestone.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/release-charts-check.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/release-charts.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/release-delete-schedule.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/release-delete.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/release-image-cache.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/release-image-check.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/release-image.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/smoke-test-k8s.yml,apecloud/apecloud-cd,maybe,n
apecloud/apecloud-cd/.github/workflows/trigger-workflow.yml,apecloud/apecloud-cd,maybe,n
apecloud/check-branch-name,apecloud/check-branch-name,maybe,y
apecloud/checkout,apecloud/checkout,maybe,n
apecloud/setup-k3d-k3s,apecloud/setup-k3d-k3s,maybe,y
apehum/mc-publish,apehum/mc-publish,maybe,
apexskier/github-semver-parse,apexskier/github-semver-parse,maybe,y
apicurio/apicurio-gh-workflows/.github/workflows/image-scan.yaml,apicurio/apicurio-gh-workflows,maybe,
apify/fingerprint-suite/.github/workflows/test-and-sync.yml,apify/fingerprint-suite,maybe,n
apify/pull-request-toolkit-action,apify/pull-request-toolkit-action,maybe,n
apiman/apiman/.github/workflows/docker-test-release.yml,apiman/apiman,maybe,n
apollographql/docs/.github/workflows/publish.yml,apollographql/docs,maybe,n
apollographql/update-graphql-schema,apollographql/update-graphql-schema,maybe,n
apoorvtyagi/quote-readme,apoorvtyagi/quote-readme,maybe,
apoorvtyagi/waka-readme-stats,apoorvtyagi/waka-readme-stats,maybe,
apoorvtyagi/waka-readme-stats-1,apoorvtyagi/waka-readme-stats-1,maybe,
appimagecrafters/build-appimage-action,appimagecrafters/build-appimage-action,maybe,
apple-actions/upload-testflight-build,apple-actions/upload-testflight-build,maybe,
appthreat/cdxgen-action,appthreat/cdxgen-action,maybe,n
aptos-labs/aptos-core/.github/actions/buildx-setup,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/actions/check-aptos-core,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/actions/docker-setup,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/actions/get-latest-docker-image-tag,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/actions/install-grpcurl,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/actions/release-aptos-node,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/actions/rust-setup,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/workflows/cli-e2e-tests.yaml,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/workflows/docker-indexer-grpc-test.yaml,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/workflows/sdk-release.yaml,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/workflows/workflow-run-docker-rust-build.yaml,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/workflows/workflow-run-execution-performance.yaml,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/workflows/workflow-run-forge.yaml,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/workflows/workflow-run-module-verify.yaml,aptos-labs/aptos-core,maybe,n
aptos-labs/aptos-core/.github/workflows/workflow-run-replay-verify.yaml,aptos-labs/aptos-core,maybe,n
aquaproj/aqua-installer,aquaproj/aqua-installer,maybe,y
aquaproj/update-checksum-action,aquaproj/update-checksum-action,maybe,n
aquaproj/update-checksum-workflow/.github/workflows/update-checksum.yaml,aquaproj/update-checksum-workflow,maybe,n
aqueducthq/aqueduct/.github/workflows/integration-tests.yml,aqueducthq/aqueduct,maybe,n
aqueducthq/aqueduct/.github/workflows/skipped-integration-tests.yml,aqueducthq/aqueduct,maybe,n
arabcoders/write-version-to-file,arabcoders/write-version-to-file,maybe,
archesproject/couchdb-github-action,archesproject/couchdb-github-action,maybe,n
architect/action-build,architect/action-build,maybe,y
architect/action-deploy,architect/action-deploy,maybe,y
arduino/actions/setup-protoc,arduino/actions,maybe,
arduino/actions/setup-taskfile,arduino/actions,maybe,
arduino/cpp-test-action,arduino/cpp-test-action,maybe,n
arduino/create-changelog,arduino/create-changelog,maybe,n
arduino/setup-arduino-cli,arduino/setup-arduino-cli,maybe,y
arikalon1/actions-deploy-gist,arikalon1/actions-deploy-gist,maybe,n
arista-netdevops-community/action-molecule-avd,arista-netdevops-community/action-molecule-avd,maybe,y
arkon/issue-closer-action,arkon/issue-closer-action,maybe,n
arlyon/cargo,arlyon/cargo,maybe,y
arma-actions/hemtt,arma-actions/hemtt,maybe,n
arnaudbarre/github-release,arnaudbarre/github-release,maybe,
arqu/resolve-pr-refs,arqu/resolve-pr-refs,maybe,n
artichoke/setup-rust/audit,artichoke/setup-rust,maybe,n
artichoke/setup-rust/build-and-test,artichoke/setup-rust,maybe,n
artichoke/setup-rust/check-minimal-versions,artichoke/setup-rust,maybe,n
artichoke/setup-rust/lint-and-format,artichoke/setup-rust,maybe,n
artichoke/setup-rust/miri,artichoke/setup-rust,maybe,n
artichoke/setup-rust/rustdoc,artichoke/setup-rust,maybe,n
artipie/benchmarks,artipie/benchmarks,maybe,n
artob/gitstamp-action,artob/gitstamp-action,maybe,n
artursouza/export-env-action,artursouza/export-env-action,maybe,n
artursouza/merge-branch,artursouza/merge-branch,maybe,n
artursouza/sticky-pull-request-comment,artursouza/sticky-pull-request-comment,maybe,n
artusjs/github-actions/.github/workflows/node-release.yml,artusjs/github-actions,maybe,n
artusjs/github-actions/.github/workflows/node-test.yml,artusjs/github-actions,maybe,n
artyom/mdlinks,artyom/mdlinks,maybe,n
asamk/signal-cli/.github/workflows/ci.yml,asamk/signal-cli,maybe,
asarium/clang-tidy-action,asarium/clang-tidy-action,maybe,y
ascensiongamedev/actions,ascensiongamedev/actions,maybe,
asdf-vm/actions/install,asdf-vm/actions,maybe,n
asdf-vm/actions/plugin-test,asdf-vm/actions,maybe,n
asdf-vm/actions/setup,asdf-vm/actions,maybe,y
aserto-dev/gitleaks-action,aserto-dev/gitleaks-action,maybe,n
asfernandes/changelog-generator,asfernandes/changelog-generator,maybe,n
asfernandes/delete-release-assets,asfernandes/delete-release-assets,maybe,n
asgeriversen/pr-version-comment,asgeriversen/pr-version-comment,maybe,
ash-project/ash/.github/workflows/ash-ci.yml,ash-project/ash,maybe,n
ashay/cache,ashay/cache,maybe,n
ashley-taylor/junit-report-annotations-action,ashley-taylor/junit-report-annotations-action,maybe,y
ashmaroli/release-gem,ashmaroli/release-gem,maybe,n
asottile/workflows/.github/actions/fast-checkout,asottile/workflows,maybe,n
asottile/workflows/.github/workflows/tox.yml,asottile/workflows,maybe,n
assaferan/action-has-permission,assaferan/action-has-permission,maybe,n
asterisk/asterisk-ci-actions/asteriskgatecomposite,asterisk/asterisk-ci-actions,maybe,
asterisk/asterisk-ci-actions/asteriskpublishdocscomposite,asterisk/asterisk-ci-actions,maybe,
asterisk/asterisk-ci-actions/asteriskreleasercomposite,asterisk/asterisk-ci-actions,maybe,
asterisk/asterisk-ci-actions/asteriskunitcomposite,asterisk/asterisk-ci-actions,maybe,
asterisk/asterisk-ci-actions/cherrypick,asterisk/asterisk-ci-actions,maybe,
asterisk/asterisk-ci-actions/createasteriskdocscomposite,asterisk/asterisk-ci-actions,maybe,
asterisk/asterisk-ci-actions/dumpenvironmentaction,asterisk/asterisk-ci-actions,maybe,
asterisk/asterisk-ci-actions/getcherrypickbranchesfrompr,asterisk/asterisk-ci-actions,maybe,
asterisk/asterisk-ci-actions/mergeandcherrypickcomposite,asterisk/asterisk-ci-actions,maybe,
astriaorg/buildjet-rust-cache,astriaorg/buildjet-rust-cache,maybe,n
astronomer/astronomer-providers/.github/workflows/reuse-wf-check-rc-release.yaml,astronomer/astronomer-providers,maybe,n
asyncapi/.github/.github/actions/get-node-version-from-package-lock,asyncapi/.github,maybe,n
asyncapi/.github/.github/actions/slackify-markdown,asyncapi/.github,maybe,n
atlassian-labs/artifact-publish-token,atlassian-labs/artifact-publish-token,maybe,n
atlauncher/release-atlauncher-action,atlauncher/release-atlauncher-action,maybe,
atom-community/action-setup-atom,atom-community/action-setup-atom,maybe,n
atomicjar/testcontainers-cloud-setup-action,atomicjar/testcontainers-cloud-setup-action,maybe,y
atomix/atomix/.github/workflows/lint.yml,atomix/atomix,maybe,n
atomix/atomix/.github/workflows/test.yml,atomix/atomix,maybe,n
audacious-network/aws-github-runner,audacious-network/aws-github-runner,maybe,n
audacity/audacity-actions/configure,audacity/audacity-actions,maybe,n
audacity/audacity-actions/dependencies,audacity/audacity-actions,maybe,n
audacity/audacity-actions/generate_offline_dependencies,audacity/audacity-actions,maybe,n
audiokit/ci/.github/workflows/send_notification.yml,audiokit/ci,maybe,
audiokit/ci/.github/workflows/swift_test.yml,audiokit/ci,maybe,
augustjk/changesets-action,augustjk/changesets-action,maybe,n
aure/k8s-deploy,aure/k8s-deploy,maybe,
aurornz/paths-filter,aurornz/paths-filter,maybe,
austinscola/mypy-cache-github-action,austinscola/mypy-cache-github-action,maybe,
austinshalit/setup-java,austinshalit/setup-java,maybe,n
author/action-autotag,author/action-autotag,maybe,y
authzed/actions/buf-generate,authzed/actions,maybe,n
authzed/actions/cla-check,authzed/actions,maybe,n
authzed/actions/codeql,authzed/actions,maybe,n
authzed/actions/docker-build,authzed/actions,maybe,n
