action_name,matched_key,bucket,claude_verdict,http_verdict,final_verdict
andyholmes/flatter,andyholmes/flatter,maybe,n,n,
andymckay/append-gist-action,andymckay/append-gist-action,maybe,n,n,
andymckay/get-gist-action,andymckay/get-gist-action,maybe,n,n,
angr/ci-settings/.github/workflows/angr-ci.yml,angr/ci-settings,maybe,n,n,
angular/dev-infra/github-actions/bazel/configure-remote,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/bazel/setup,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/bazel/setup-bazel-remote-exec,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/branch-manager,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/breaking-changes-label,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/commit-message-based-labels,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/create-pr-for-changes,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/deploy-previews/pack-and-upload-artifact,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/deploy-previews/upload-artifacts-to-firebase,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/feature-request,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/google-internal-tests,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/npm/checkout-and-setup-node,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/post-approval-changes,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/previews/pack-and-upload-artifact,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/previews/upload-artifacts-to-firebase,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/setup-bazel-remote-exec,angular/dev-infra,maybe,n,n,
angular/dev-infra/github-actions/unified-status-check,angular/dev-infra,maybe,n,n,
ankane/setup-elasticsearch,ankane/setup-elasticsearch,maybe,y,n,
ankane/setup-mariadb,ankane/setup-mariadb,maybe,y,y,y
ankane/setup-mongodb,ankane/setup-mongodb,maybe,y,n,
ankane/setup-mysql,ankane/setup-mysql,maybe,y,y,y
ankane/setup-opensearch,ankane/setup-opensearch,maybe,y,n,
ankane/setup-postgres,ankane/setup-postgres,maybe,y,n,
ankitvgupta/pycodestyle-action,ankitvgupta/pycodestyle-action,maybe,y,n,
another-rex/osv-scanner/actions/diff,another-rex/osv-scanner,maybe,n,n,
another-rex/osv-scanner/actions/reporter,another-rex/osv-scanner,maybe,n,n,
another-rex/osv-scanner/actions/scanner,another-rex/osv-scanner,maybe,n,n,
anshulrgoyal/upload-s3-action,anshulrgoyal/upload-s3-action,maybe,y,n,
ansible-collections/community.hashi_vault/.github/actions/docs/ansible-docs-build-comment,ansible-collections/community.hashi_vault,maybe,n,n,
ansible-collections/community.hashi_vault/.github/workflows/_shared-docs-build-pr.yml,ansible-collections/community.hashi_vault,maybe,n,n,
ansible-community/ansible-lint-action,ansible-community/ansible-lint-action,maybe,y,n,
ansible-community/devtools/.github/workflows/ack.yml,ansible-community/devtools,maybe,n,n,
ansible-community/devtools/.github/workflows/push.yml,ansible-community/devtools,maybe,n,n,
ansible-community/github-docs-build/.github/workflows/_shared-docs-build-pr.yml,ansible-community/github-docs-build,maybe,n,n,
ansible-community/github-docs-build/.github/workflows/_shared-docs-build-publish-gh-pages.yml,ansible-community/github-docs-build,maybe,n,n,
ansible-community/github-docs-build/.github/workflows/_shared-docs-build-push.yml,ansible-community/github-docs-build,maybe,n,n,
ansible-community/github-docs-build/actions/ansible-docs-build-comment,ansible-community/github-docs-build,maybe,n,n,
ansible-community/github-docs-build/actions/ansible-docs-build-html,ansible-community/github-docs-build,maybe,n,n,
ansible-community/github-docs-build/actions/ansible-docs-build-init,ansible-community/github-docs-build,maybe,n,n,
ansible-network/github_actions/.github/actions/build_install_collection,ansible-network/github_actions,maybe,n,n,
ansible-network/github_actions/.github/actions/identify_collection,ansible-network/github_actions,maybe,n,n,
ansible-network/github_actions/.github/workflows/ansible-lint.yml,ansible-network/github_actions,maybe,n,n,
ansible-network/github_actions/.github/workflows/changelog.yml,ansible-network/github_actions,maybe,n,n,
ansible-network/github_actions/.github/workflows/coverage_network_devices.yml,ansible-network/github_actions,maybe,n,n,
ansible-network/github_actions/.github/workflows/sanity.yml,ansible-network/github_actions,maybe,n,n,
ansible-network/github_actions/.github/workflows/tox-linters.yml,ansible-network/github_actions,maybe,n,n,
ansible-network/github_actions/.github/workflows/tox.yml,ansible-network/github_actions,maybe,n,n,
ansible-network/github_actions/.github/workflows/unit.yml,ansible-network/github_actions,maybe,n,n,
ansible-network/github_actions/.github/workflows/unit_galaxy.yml,ansible-network/github_actions,maybe,n,n,
ansible-network/github_actions/.github/workflows/unit_source.yml,ansible-network/github_actions,maybe,n,n,
ansible-network/github_actions/.github/workflows/update_aws_variables.yml,ansible-network/github_actions,maybe,n,n,
ansible/ansible-lint-action,ansible/ansible-lint-action,maybe,y,n,
ansible/ansible-publish-action,ansible/ansible-publish-action,maybe,n,n,
ansible/devtools/.github/workflows/ack.yml,ansible/devtools,maybe,n,n,
ansible/devtools/.github/workflows/push.yml,ansible/devtools,maybe,n,n,
ansible/devtools/.github/workflows/push_network.yml,ansible/devtools,maybe,n,n,
ansible/devtools/.github/workflows/release_collection.yml,ansible/devtools,maybe,n,n,
ansys/actions/build-wheelhouse,ansys/actions,maybe,n,n,
ansys/actions/doc-deploy-dev,ansys/actions,maybe,n,n,
ansys/actions/doc-deploy-index,ansys/actions,maybe,n,n,
ansys/actions/doc-deploy-stable,ansys/actions,maybe,n,n,
ansys/actions/doc-style,ansys/actions,maybe,n,n,
ant-design/size-limit-action,ant-design/size-limit-action,maybe,y,n,
antfu/gha-publish-to-git,antfu/gha-publish-to-git,maybe,n,n,
antham/go-workflow-github-action/.github/workflows/create-release.yml,antham/go-workflow-github-action,maybe,n,n,
anthchirp/action-git-sync,anthchirp/action-git-sync,maybe,,n,
anthchirp/action-ssh-key,anthchirp/action-ssh-key,maybe,,n,
anthchirp/action-wait-for-check,anthchirp/action-wait-for-check,maybe,,n,
anton-4/deploy-nightly,anton-4/deploy-nightly,maybe,,n,
antoninbas/github-action-markdown-link-check,antoninbas/github-action-markdown-link-check,maybe,n,n,
antrea-io/antrea/ci/gh-actions/has-changes,antrea-io/antrea,maybe,n,n,
antrea-io/has-changes,antrea-io/has-changes,maybe,n,n,
anuragthepathak/labeler,anuragthepathak/labeler,maybe,,n,
anycable/github-actions/.github/workflows/docs-lint.yml,anycable/github-actions,maybe,n,n,
anycable/github-actions/.github/workflows/push-stable.yml,anycable/github-actions,maybe,n,n,
anz-bank/github-tag-action,anz-bank/github-tag-action,maybe,y,y,y
apache/airflow-cancel-workflow-runs,apache/airflow-cancel-workflow-runs,maybe,n,n,
apache/airflow-codecov-action,apache/airflow-codecov-action,maybe,n,n,
apache/airflow-configure-aws-credentials,apache/airflow-configure-aws-credentials,maybe,n,n,
apache/airflow-get-workflow-origin,apache/airflow-get-workflow-origin,maybe,n,n,
apache/airflow-github-push-action,apache/airflow-github-push-action,maybe,n,n,
apache/druid/.github/workflows/reusable-revised-its.yml,apache/druid,maybe,n,n,
apache/druid/.github/workflows/reusable-standard-its.yml,apache/druid,maybe,n,n,
apache/druid/.github/workflows/reusable-unit-tests.yml,apache/druid,maybe,n,n,
apache/druid/.github/workflows/revised-its.yml,apache/druid,maybe,n,n,
apache/druid/.github/workflows/standard-its.yml,apache/druid,maybe,n,n,
apache/druid/.github/workflows/unit-tests.yml,apache/druid,maybe,n,n,
apache/incubator-kie-kogito-pipelines/.ci/actions/build-chain,apache/incubator-kie-kogito-pipelines,maybe,n,n,
apache/incubator-kie-kogito-pipelines/.ci/actions/long-paths,apache/incubator-kie-kogito-pipelines,maybe,n,n,
apache/incubator-kie-kogito-pipelines/.ci/actions/maven,apache/incubator-kie-kogito-pipelines,maybe,n,n,
apache/incubator-kie-kogito-pipelines/.ci/actions/surefire-report,apache/incubator-kie-kogito-pipelines,maybe,n,n,
apache/incubator-kie-kogito-pipelines/.ci/actions/ubuntu-disk-space,apache/incubator-kie-kogito-pipelines,maybe,n,n,
apache/maven-gh-actions-shared/.github/workflows/maven-verify.yml,apache/maven-gh-actions-shared,maybe,n,n,
apache/maven-gh-actions-shared/.github/workflows/release-drafter.yml,apache/maven-gh-actions-shared,maybe,n,n,
apache/pulsar-test-infra/action-junit-report,apache/pulsar-test-infra,maybe,n,n,
apache/pulsar-test-infra/cherry-pick,apache/pulsar-test-infra,maybe,n,n,
apache/pulsar-test-infra/diff-only,apache/pulsar-test-infra,maybe,n,n,
apache/pulsar-test-infra/gh-actions-artifact-client/dist,apache/pulsar-test-infra,maybe,n,n,
apache/pulsar-test-infra/paths-filter,apache/pulsar-test-infra,maybe,n,y,y
apache/pulsar-test-infra/pulsarbot,apache/pulsar-test-infra,maybe,n,n,
apache/pulsar-test-infra/setup-maven,apache/pulsar-test-infra,maybe,n,y,y
apache/rocketmq-test-tool,apache/rocketmq-test-tool,maybe,n,n,
apalchys/deployment-action,apalchys/deployment-action,maybe,n,y,y
apbard/pytest-benchmark-commenter,apbard/pytest-benchmark-commenter,maybe,n,n,
apecloud/apecd/.github/workflows/release-charts.yml,apecloud/apecd,maybe,n,n,
apecloud/apecd/.github/workflows/release-delete.yml,apecloud/apecd,maybe,n,n,
apecloud/apecd/.github/workflows/release-image.yml,apecloud/apecd,maybe,n,n,
apecloud/apecd/.github/workflows/trigger-workflow.yml,apecloud/apecd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/comment-issue.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/fault-test-k8s.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/issue-milestone.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/kbcli-test-eks.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/kbcli-test-k8s.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/milestone-move.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/performance-test-k8s.yaml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/performance-test-k8s.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/pull-request-label-size.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/pull-request-milestone.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/release-charts-check.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/release-charts.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/release-delete-schedule.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/release-delete.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/release-image-cache.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/release-image-check.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/release-image.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/smoke-test-k8s.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/apecloud-cd/.github/workflows/trigger-workflow.yml,apecloud/apecloud-cd,maybe,n,n,
apecloud/check-branch-name,apecloud/check-branch-name,maybe,y,n,
apecloud/checkout,apecloud/checkout,maybe,n,n,
apecloud/setup-k3d-k3s,apecloud/setup-k3d-k3s,maybe,y,n,
apehum/mc-publish,apehum/mc-publish,maybe,,n,
apexskier/github-semver-parse,apexskier/github-semver-parse,maybe,y,n,
apicurio/apicurio-gh-workflows/.github/workflows/image-scan.yaml,apicurio/apicurio-gh-workflows,maybe,,n,
apify/fingerprint-suite/.github/workflows/test-and-sync.yml,apify/fingerprint-suite,maybe,n,n,
apify/pull-request-toolkit-action,apify/pull-request-toolkit-action,maybe,n,n,
apiman/apiman/.github/workflows/docker-test-release.yml,apiman/apiman,maybe,n,n,
apollographql/docs/.github/workflows/publish.yml,apollographql/docs,maybe,n,n,
apollographql/update-graphql-schema,apollographql/update-graphql-schema,maybe,n,n,
apoorvtyagi/quote-readme,apoorvtyagi/quote-readme,maybe,,n,
apoorvtyagi/waka-readme-stats,apoorvtyagi/waka-readme-stats,maybe,,n,
apoorvtyagi/waka-readme-stats-1,apoorvtyagi/waka-readme-stats-1,maybe,,n,
appimagecrafters/build-appimage-action,appimagecrafters/build-appimage-action,maybe,,n,
apple-actions/upload-testflight-build,apple-actions/upload-testflight-build,maybe,,n,
appthreat/cdxgen-action,appthreat/cdxgen-action,maybe,n,n,
aptos-labs/aptos-core/.github/actions/buildx-setup,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/actions/check-aptos-core,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/actions/docker-setup,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/actions/get-latest-docker-image-tag,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/actions/install-grpcurl,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/actions/release-aptos-node,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/actions/rust-setup,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/workflows/cli-e2e-tests.yaml,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/workflows/docker-indexer-grpc-test.yaml,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/workflows/sdk-release.yaml,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/workflows/workflow-run-docker-rust-build.yaml,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/workflows/workflow-run-execution-performance.yaml,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/workflows/workflow-run-forge.yaml,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/workflows/workflow-run-module-verify.yaml,aptos-labs/aptos-core,maybe,n,n,
aptos-labs/aptos-core/.github/workflows/workflow-run-replay-verify.yaml,aptos-labs/aptos-core,maybe,n,n,
aquaproj/aqua-installer,aquaproj/aqua-installer,maybe,y,n,
aquaproj/update-checksum-action,aquaproj/update-checksum-action,maybe,n,n,
aquaproj/update-checksum-workflow/.github/workflows/update-checksum.yaml,aquaproj/update-checksum-workflow,maybe,n,n,
aqueducthq/aqueduct/.github/workflows/integration-tests.yml,aqueducthq/aqueduct,maybe,n,n,
aqueducthq/aqueduct/.github/workflows/skipped-integration-tests.yml,aqueducthq/aqueduct,maybe,n,n,
arabcoders/write-version-to-file,arabcoders/write-version-to-file,maybe,,n,
archesproject/couchdb-github-action,archesproject/couchdb-github-action,maybe,n,n,
architect/action-build,architect/action-build,maybe,y,n,
architect/action-deploy,architect/action-deploy,maybe,y,n,
arduino/actions/setup-protoc,arduino/actions,maybe,,n,
arduino/actions/setup-taskfile,arduino/actions,maybe,,n,
arduino/cpp-test-action,arduino/cpp-test-action,maybe,n,y,y
arduino/create-changelog,arduino/create-changelog,maybe,n,n,
arduino/setup-arduino-cli,arduino/setup-arduino-cli,maybe,y,n,
arikalon1/actions-deploy-gist,arikalon1/actions-deploy-gist,maybe,n,n,
arista-netdevops-community/action-molecule-avd,arista-netdevops-community/action-molecule-avd,maybe,y,n,
arkon/issue-closer-action,arkon/issue-closer-action,maybe,n,n,
arlyon/cargo,arlyon/cargo,maybe,y,n,
arma-actions/hemtt,arma-actions/hemtt,maybe,n,n,
arnaudbarre/github-release,arnaudbarre/github-release,maybe,,y,y
arqu/resolve-pr-refs,arqu/resolve-pr-refs,maybe,n,n,
artichoke/setup-rust/audit,artichoke/setup-rust,maybe,n,n,
artichoke/setup-rust/build-and-test,artichoke/setup-rust,maybe,n,n,
artichoke/setup-rust/check-minimal-versions,artichoke/setup-rust,maybe,n,n,
artichoke/setup-rust/lint-and-format,artichoke/setup-rust,maybe,n,n,
artichoke/setup-rust/miri,artichoke/setup-rust,maybe,n,n,
artichoke/setup-rust/rustdoc,artichoke/setup-rust,maybe,n,n,
artipie/benchmarks,artipie/benchmarks,maybe,n,n,
artob/gitstamp-action,artob/gitstamp-action,maybe,n,n,
artursouza/export-env-action,artursouza/export-env-action,maybe,n,n,
artursouza/merge-branch,artursouza/merge-branch,maybe,n,y,y
artursouza/sticky-pull-request-comment,artursouza/sticky-pull-request-comment,maybe,n,y,y
artusjs/github-actions/.github/workflows/node-release.yml,artusjs/github-actions,maybe,n,n,
artusjs/github-actions/.github/workflows/node-test.yml,artusjs/github-actions,maybe,n,n,
artyom/mdlinks,artyom/mdlinks,maybe,n,n,
asamk/signal-cli/.github/workflows/ci.yml,asamk/signal-cli,maybe,,n,
asarium/clang-tidy-action,asarium/clang-tidy-action,maybe,y,n,
ascensiongamedev/actions,ascensiongamedev/actions,maybe,,n,
asdf-vm/actions/install,asdf-vm/actions,maybe,n,n,
asdf-vm/actions/plugin-test,asdf-vm/actions,maybe,n,n,
asdf-vm/actions/setup,asdf-vm/actions,maybe,y,n,
aserto-dev/gitleaks-action,aserto-dev/gitleaks-action,maybe,n,n,
asfernandes/changelog-generator,asfernandes/changelog-generator,maybe,n,y,y
asfernandes/delete-release-assets,asfernandes/delete-release-assets,maybe,n,y,y
asgeriversen/pr-version-comment,asgeriversen/pr-version-comment,maybe,,n,
ash-project/ash/.github/workflows/ash-ci.yml,ash-project/ash,maybe,n,n,
ashay/cache,ashay/cache,maybe,n,n,
ashley-taylor/junit-report-annotations-action,ashley-taylor/junit-report-annotations-action,maybe,y,n,
ashmaroli/release-gem,ashmaroli/release-gem,maybe,n,n,
asottile/workflows/.github/actions/fast-checkout,asottile/workflows,maybe,n,n,
asottile/workflows/.github/workflows/tox.yml,asottile/workflows,maybe,n,n,
assaferan/action-has-permission,assaferan/action-has-permission,maybe,n,n,
asterisk/asterisk-ci-actions/asteriskgatecomposite,asterisk/asterisk-ci-actions,maybe,,n,
asterisk/asterisk-ci-actions/asteriskpublishdocscomposite,asterisk/asterisk-ci-actions,maybe,,n,
asterisk/asterisk-ci-actions/asteriskreleasercomposite,asterisk/asterisk-ci-actions,maybe,,n,
asterisk/asterisk-ci-actions/asteriskunitcomposite,asterisk/asterisk-ci-actions,maybe,,n,
asterisk/asterisk-ci-actions/cherrypick,asterisk/asterisk-ci-actions,maybe,,n,
asterisk/asterisk-ci-actions/createasteriskdocscomposite,asterisk/asterisk-ci-actions,maybe,,n,
asterisk/asterisk-ci-actions/dumpenvironmentaction,asterisk/asterisk-ci-actions,maybe,,n,
asterisk/asterisk-ci-actions/getcherrypickbranchesfrompr,asterisk/asterisk-ci-actions,maybe,,n,
asterisk/asterisk-ci-actions/mergeandcherrypickcomposite,asterisk/asterisk-ci-actions,maybe,,n,
